""	"a"	"NA"	"NA"	"NA"	"año"	"Primarias"
"10417"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1938333"	"2017"	"No"
"10418"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"910000"	"2017"	"No"
"10419"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1165000"	"2017"	"No"
"10420"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1681667"	"2017"	"No"
"10421"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"873889"	"2017"	"No"
"10422"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"714444"	"2017"	"No"
"10423"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1290556"	"2017"	"No"
"10424"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"928889"	"2017"	"No"
"10425"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"2100000"	"2017"	"No"
"10426"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1210000"	"2017"	"No"
"10427"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1318889"	"2017"	"No"
"10428"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"714444"	"2017"	"No"
"10429"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"714444"	"2017"	"No"
"10430"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"947778"	"2017"	"No"
"10431"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"2066222"	"2017"	"No"
"10432"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"813333"	"2017"	"No"
"10433"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"466667"	"2017"	"No"
"10434"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1492222"	"2017"	"No"
"10435"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1514333"	"2017"	"No"
"10436"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1230000"	"2017"	"No"
"10437"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"947778"	"2017"	"No"
"10438"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1492222"	"2017"	"No"
"10439"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"466667"	"2017"	"No"
"10440"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"544444"	"2017"	"No"
"10441"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"818333"	"2017"	"No"
"10442"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"714444"	"2017"	"No"
"10443"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"821111"	"2017"	"No"
"10444"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"761111"	"2017"	"No"
"10445"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"427778"	"2017"	"No"
"10446"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1315556"	"2017"	"No"
"10447"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"813333"	"2017"	"No"
"10448"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"616667"	"2017"	"No"
"10449"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1208333"	"2017"	"No"
"10450"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10451"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"427778"	"2017"	"No"
"10452"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"ARRIENDO SALÓN ATENAS + ALEJANDRIA 30 AGOSTO"	"642600"	"2017"	"No"
"10453"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1017222"	"2017"	"No"
"10454"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1038333"	"2017"	"No"
"10455"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"530000"	"2017"	"No"
"10456"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"233333"	"2017"	"No"
"10457"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10458"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1268333"	"2017"	"No"
"10459"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"883333"	"2017"	"No"
"10460"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"903333"	"2017"	"No"
"10461"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1376667"	"2017"	"No"
"10462"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1731667"	"2017"	"No"
"10463"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"646667"	"2017"	"No"
"10464"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"2500000"	"2017"	"No"
"10465"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1068333"	"2017"	"No"
"10466"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"311111"	"2017"	"No"
"10467"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"466667"	"2017"	"No"
"10468"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1100000"	"2017"	"No"
"10469"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1455555"	"2017"	"No"
"10470"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"2625556"	"2017"	"No"
"10471"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"466667"	"2017"	"No"
"10472"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1973889"	"2017"	"No"
"10473"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"2205556"	"2017"	"No"
"10474"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"233333"	"2017"	"No"
"10475"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1163333"	"2017"	"No"
"10476"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"488889"	"2017"	"No"
"10477"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1290000"	"2017"	"No"
"10478"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1868000"	"2017"	"No"
"10479"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1760555"	"2017"	"No"
"10480"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"233333"	"2017"	"No"
"10481"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1117222"	"2017"	"No"
"10482"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1e+06"	"2017"	"No"
"10483"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1305556"	"2017"	"No"
"10484"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1373333"	"2017"	"No"
"10485"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"466667"	"2017"	"No"
"10486"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1342222"	"2017"	"No"
"10487"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"9e+05"	"2017"	"No"
"10488"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1066667"	"2017"	"No"
"10489"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1220556"	"2017"	"No"
"10490"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"622222"	"2017"	"No"
"10491"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1336111"	"2017"	"No"
"10492"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1036667"	"2017"	"No"
"10493"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"174444"	"2017"	"No"
"10494"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1606667"	"2017"	"No"
"10495"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10496"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"116667"	"2017"	"No"
"10497"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"386667"	"2017"	"No"
"10498"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1205000"	"2017"	"No"
"10499"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1333333"	"2017"	"No"
"10500"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1205000"	"2017"	"No"
"10501"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1605000"	"2017"	"No"
"10502"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1600000"	"2017"	"No"
"10503"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"361667"	"2017"	"No"
"10504"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1605000"	"2017"	"No"
"10505"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10506"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1605000"	"2017"	"No"
"10507"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"622222"	"2017"	"No"
"10508"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1605000"	"2017"	"No"
"10509"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"2800000"	"2017"	"No"
"10510"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1605000"	"2017"	"No"
"10511"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"386667"	"2017"	"No"
"10512"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1203333"	"2017"	"No"
"10513"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1578333"	"2017"	"No"
"10514"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10515"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1173333"	"2017"	"No"
"10516"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"936667"	"2017"	"No"
"10517"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10518"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"121111"	"2017"	"No"
"10519"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"896000"	"2017"	"No"
"10520"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"131111"	"2017"	"No"
"10521"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"994000"	"2017"	"No"
"10522"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10523"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"91111"	"2017"	"No"
"10524"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"170000"	"2017"	"No"
"10525"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1170000"	"2017"	"No"
"10526"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1205000"	"2017"	"No"
"10527"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10528"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10529"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"883333"	"2017"	"No"
"10530"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1205000"	"2017"	"No"
"10531"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"7e+05"	"2017"	"No"
"10532"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1205000"	"2017"	"No"
"10533"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"304444"	"2017"	"No"
"10534"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"271111"	"2017"	"No"
"10535"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL2017"	"1605000"	"2017"	"No"
"10536"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"TRASLADO PERSONAS"	"544444"	"2017"	"No"
"10537"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"ARRIENDO COMANDO AGOSTO"	"4520916"	"2017"	"No"
"10538"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"ARRIENDO COMANDO OCTUBRE"	"4532861"	"2017"	"No"
"10539"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"ARRIENDO COMANDO NOVIEMBRE"	"4526471"	"2017"	"No"
"10540"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"757778"	"2017"	"No"
"10541"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"722222"	"2017"	"No"
"10542"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"622222"	"2017"	"No"
"10543"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"850000"	"2017"	"No"
"10544"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"816667"	"2017"	"No"
"10545"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"2001111"	"2017"	"No"
"10546"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"622222"	"2017"	"No"
"10547"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"831667"	"2017"	"No"
"10548"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"1402222"	"2017"	"No"
"10549"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"938333"	"2017"	"No"
"10550"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"683333"	"2017"	"No"
"10551"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"COORDINACION EQUIPOS DE VOLUNTARIOS CAMPANA PRESIDENCIAL 201"	"827222"	"2017"	"No"
