""	"a"	"NA"	"NA"	"NA"	"año"	"Primarias"
"2602"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ROBERTO FERNANDO WEBER ACUÑA"	"10000"	"2017"	"No"
"2603"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JOSE PEDRO VALDIVIESO LASO"	"30000"	"2017"	"No"
"2604"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"15000"	"2017"	"No"
"2605"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+05"	"2017"	"No"
"2606"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JORGE ALIAGA CORREA"	"10000"	"2017"	"No"
"2607"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ANITA MARCELA CASTRODIBSI"	"2000"	"2017"	"No"
"2608"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"HUMBERTO SERGIO BENEDETTI DOMINGUEZ"	"5e+05"	"2017"	"No"
"2609"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"WALTER RODRIGO COOPER CORTES"	"20000"	"2017"	"No"
"2610"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2611"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+05"	"2017"	"No"
"2612"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"URSULA CAROLINA PAVEZ LOPEZ"	"10000"	"2017"	"No"
"2613"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"SERGIO REINALDO LAMAS ALARCON"	"50000"	"2017"	"No"
"2614"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CLAUDIO ALBERTO DUMONT FONTENELLE"	"25000"	"2017"	"No"
"2615"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2616"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"HERMOGENES PEREZ DEARCE IBIETA"	"1e+05"	"2017"	"No"
"2617"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MARIA DEL PILAR LOYOLA LOYOLA"	"10000"	"2017"	"No"
"2618"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"7777"	"2017"	"No"
"2619"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2620"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ISADORA BELEN RODRIGUEZ MELLADO"	"5000"	"2017"	"No"
"2621"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"OSVALDO RICARDO RUIZPIRACES"	"50000"	"2017"	"No"
"2622"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"PABLA ANDREA HORTA HERMOSILLA"	"1e+06"	"2017"	"No"
"2623"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2624"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEXANDER ADOLFO TAVRA CHECURA"	"10000"	"2017"	"No"
"2625"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"FERNANDO EDUARDO AUGUSTO SAN CRISTOBAL BRAH"	"20000"	"2017"	"No"
"2626"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"FERNANDO EDUARDO AUGUSTO SAN CRISTOBAL BRAH"	"20000"	"2017"	"No"
"2627"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2628"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"PABLO AUGUSTO WEISSNICOLET"	"25000"	"2017"	"No"
"2629"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"2630"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN EDUARDO ITURRIAGA OSSES"	"30000"	"2017"	"No"
"2631"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"2632"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"INES VICTORIA VERA CASANOVA"	"1e+06"	"2017"	"No"
"2633"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"FRANCISCO DE PAULADONOSO ARIZTIA"	"30000"	"2017"	"No"
"2634"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEJANDRINA MARIA MANDUJANO ERRAZURIZ"	"20000"	"2017"	"No"
"2635"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"FRANCISCO JOSE VALDES ARRIETA"	"1e+05"	"2017"	"No"
"2636"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JOSE DOMINGO GONZALEZ CRUZ"	"1e+05"	"2017"	"No"
"2637"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2638"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"GUILLERMO EDUARDO ANDRES CHACON BELLONI"	"50000"	"2017"	"No"
"2639"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JULIAN ANDRES SANCHEZ GAMBOA"	"20000"	"2017"	"No"
"2640"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JOSE MIGUEL FERNANDEZ BARTHOLIN"	"20000"	"2017"	"No"
"2641"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"27000"	"2017"	"No"
"2642"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5e+05"	"2017"	"No"
"2643"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"PABLO FERNANDO MORALE MUÑOZ"	"20000"	"2017"	"No"
"2644"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEJANDRO JOSE IRARRAZAVAL ALFONSO"	"1e+06"	"2017"	"No"
"2645"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALBERTO ELIAS WACHTENDORFF LATOURNERIE"	"10000"	"2017"	"No"
"2646"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"40000"	"2017"	"No"
"2647"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN WALKER PRIETO"	"10000"	"2017"	"No"
"2648"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ARTURO GABRIEL MERINO BALLART"	"1e+05"	"2017"	"No"
"2649"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5e+05"	"2017"	"No"
"2650"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEJANDRO ANIBAL JULIO ANTONIO CONTADORLOPE"	"3000"	"2017"	"No"
"2651"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CAMILO ANDRES VEGA VEGA"	"3000"	"2017"	"No"
"2652"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"25000"	"2017"	"No"
"2653"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALBERTO LANAS BUNSTER"	"10000"	"2017"	"No"
"2654"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2655"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MARIO SANTIAGO ANDRES ESCOBAR GARCIA"	"15000"	"2017"	"No"
"2656"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEJANDRO NICOLAS TELLO ENCINA"	"1e+05"	"2017"	"No"
"2657"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN VIDAL GARCIA-HUIDOBRO"	"20000"	"2017"	"No"
"2658"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JULIETTE TERESA CORDOVA GOMEZ"	"5000"	"2017"	"No"
"2659"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+06"	"2017"	"No"
"2660"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"GLORIA ANGELICA HERMOSILLA MACIAS"	"30000"	"2017"	"No"
"2661"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2662"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"2663"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALVARO GONZALO AUBELE BRAVO"	"1e+05"	"2017"	"No"
"2664"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MARISA ANTONELLA MATTE OTTH"	"28000"	"2017"	"No"
"2665"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"PABLO CONSTANTINO CHOLAKY CABEZAS"	"30000"	"2017"	"No"
"2666"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MARIA BERNARDA MOLINA JULIA"	"5000"	"2017"	"No"
"2667"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALBERTO VICTOR FAUSTO CROXATTO GABRI"	"2000"	"2017"	"No"
"2668"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"2669"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"LUZ MARTA YOLANDA MARQUEZ PIDERIT"	"10000"	"2017"	"No"
"2670"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CESAR ANDRES ABARCASALINAS"	"2000"	"2017"	"No"
"2671"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JORGE ANDRES SANTA MARIA CORREA"	"10000"	"2017"	"No"
"2672"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN GUSTAVO DRAGICEVIC ARANCIBIA"	"10000"	"2017"	"No"
"2673"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5000"	"2017"	"No"
"2674"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+06"	"2017"	"No"
"2675"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"TOMAS JORGE KING BARRENECHEA"	"20000"	"2017"	"No"
"2676"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+06"	"2017"	"No"
"2677"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"3e+05"	"2017"	"No"
"2678"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUNE MIDDLETON FRANKLIN"	"10000"	"2017"	"No"
"2679"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"DOMINGO ESTEBAN UTRERAS PEDRAZA"	"5000"	"2017"	"No"
"2680"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN CARLOS TOLEDO DE LA MAZA"	"5000"	"2017"	"No"
"2681"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEJANDRO ARTURO RUSSELL O¿KUINGHTTONSS"	"10000"	"2017"	"No"
"2682"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2683"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2684"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN CARLOS VEGA BAS"	"2e+05"	"2017"	"No"
"2685"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"LUIS FERNANDO NIEMANN FIGARI"	"10000"	"2017"	"No"
"2686"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"PABLO UGARTE MILLAN"	"75000"	"2017"	"No"
"2687"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CAMILO ANDRES VEGA VEGA"	"5000"	"2017"	"No"
"2688"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2689"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CRISTIAN RAUL PALMAVALDES"	"40000"	"2017"	"No"
"2690"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+05"	"2017"	"No"
"2691"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2692"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"25000"	"2017"	"No"
"2693"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"EDUARDO DAVIS GOMEZVERA"	"10000"	"2017"	"No"
"2694"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"FERNANDO CRISTIAN IZURIETA FRIAS"	"10000"	"2017"	"No"
"2695"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"LUIS FERNANDO PACHECO GALVEZ"	"20000"	"2017"	"No"
"2696"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"HUGO LEON GUILLERMOBRUNA GREENE"	"20000"	"2017"	"No"
"2697"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"30000"	"2017"	"No"
"2698"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MARCELA CAROLINA LEON ROMERO"	"1e+05"	"2017"	"No"
"2699"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"RODRIGO PEDRO PEREZSTIEPOVIC"	"10000"	"2017"	"No"
"2700"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2701"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"15000"	"2017"	"No"
"2702"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"RAFAEL RONALD GONZALEZ REES"	"40000"	"2017"	"No"
"2703"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"LEOPOLDO RAMON SCHUMACHER GUARDA"	"5000"	"2017"	"No"
"2704"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1000"	"2017"	"No"
"2705"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"OSVALDO RICARDO RUIZPIRACES"	"50000"	"2017"	"No"
"2706"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEJANDRO BVENJAMINCAMPOS LIRA"	"50000"	"2017"	"No"
"2707"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MAURICIO ALEJANDRO RALLIER ESPINOZA"	"5000"	"2017"	"No"
"2708"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2709"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEXIS GUILLERMO ARAYA CANOBRA"	"50000"	"2017"	"No"
"2710"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"NICOLAS ALFREDO REYES DONOSO"	"1e+05"	"2017"	"No"
"2711"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"LEOPOLDO EDISON SANMARTIN PIZARRO"	"5000"	"2017"	"No"
"2712"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JURGEN JAKOB HINKE MAUL"	"5e+05"	"2017"	"No"
"2713"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"6000"	"2017"	"No"
"2714"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"RAFAEL RONALD GONZALEZ REES"	"20000"	"2017"	"No"
"2715"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2716"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+06"	"2017"	"No"
"2717"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"25000"	"2017"	"No"
"2718"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"25000"	"2017"	"No"
"2719"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"30000"	"2017"	"No"
"2720"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2721"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JORGE FERNANDO CISTERNAS MENDEZ"	"2e+05"	"2017"	"No"
"2722"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2723"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JORGE ALBERTO REYESMOREL"	"5000"	"2017"	"No"
"2724"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2725"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"HUGO MAURICIO CARREÑO WITTG"	"20000"	"2017"	"No"
"2726"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"25000"	"2017"	"No"
"2727"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"12000"	"2017"	"No"
"2728"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"2e+05"	"2017"	"No"
"2729"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"4e+05"	"2017"	"No"
"2730"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"GASTON OSVALDO ESCUDERO POBLETE"	"3e+06"	"2017"	"No"
"2731"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2732"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+05"	"2017"	"No"
"2733"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5e+05"	"2017"	"No"
"2734"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN JOSE URIBE MELLA"	"15000"	"2017"	"No"
"2735"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2736"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"PABLO ANDRES MORALESORTEGA"	"10000"	"2017"	"No"
"2737"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"SERGIO CARLOS SILVARODRIGUEZ"	"15000"	"2017"	"No"
"2738"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+05"	"2017"	"No"
"2739"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"FLORENCIA LARRAIN VILLANUEVA"	"5e+05"	"2017"	"No"
"2740"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"IVAN RODRIGO RIQUELME RUIZ"	"10000"	"2017"	"No"
"2741"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"40000"	"2017"	"No"
"2742"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2743"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CESAR JOSE OLIVOS LATHROP"	"1e+05"	"2017"	"No"
"2744"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"15000"	"2017"	"No"
"2745"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2746"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JOSE ANTONIO KAST RIST"	"5e+07"	"2017"	"No"
"2747"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2748"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"2370716"	"2017"	"No"
"2749"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2750"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2751"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+05"	"2017"	"No"
"2752"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"RODOLFO ANDRES FELIUHINKE"	"15000"	"2017"	"No"
"2753"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JORGE EDUARDO CHUBRETOVICH SOFFIA"	"118000"	"2017"	"No"
"2754"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2755"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"RAUL ALBERTO REEVESBECKER"	"30000"	"2017"	"No"
"2756"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"HELMUTH FERNANDO YONG GONZALEZ"	"10000"	"2017"	"No"
"2757"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"RAUL EDUARDO VENEGASORTIZ"	"20000"	"2017"	"No"
"2758"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CRISTIAN ENRIQUE SAAVEDRA ROJAS"	"50000"	"2017"	"No"
"2759"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"OSCAR ANDRES MEHECHCASTELLON"	"1e+05"	"2017"	"No"
"2760"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ROBERTO ESTEBAN DABED MARTINIC"	"40000"	"2017"	"No"
"2761"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CLAUDIA LORENA THONETEUBER"	"50000"	"2017"	"No"
"2762"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2763"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2764"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"75000"	"2017"	"No"
"2765"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JOSE EUGENIO MARGOZZINI GUGLIELMETTI"	"50000"	"2017"	"No"
"2766"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2767"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JOSE MANUEL LLAMAZALES ARMSTRONG"	"10000"	"2017"	"No"
"2768"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ALEJANDRO ANDRES ARANCIBIA GONZALEZ"	"10000"	"2017"	"No"
"2769"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"GERMAN ENRIQUE BRAVOBARROS"	"50000"	"2017"	"No"
"2770"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2771"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MIRTA DEL CARMEN RODRIGUEZ REYES"	"3000"	"2017"	"No"
"2772"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MANUEL JOSE FERNANDEZ BARROS"	"10000"	"2017"	"No"
"2773"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"ROBERTO ANTONIO AMPUERO ALARCON"	"10000"	"2017"	"No"
"2774"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2775"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2776"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2777"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2778"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"PATRICIO CLARO GREZ"	"5e+05"	"2017"	"No"
"2779"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+06"	"2017"	"No"
"2780"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"1e+06"	"2017"	"No"
"2781"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN CARLOS OSSANDONVALDES"	"3e+05"	"2017"	"No"
"2782"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN IGNACIO AVILA FELLAY"	"30000"	"2017"	"No"
"2783"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"44000"	"2017"	"No"
"2784"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"30000"	"2017"	"No"
"2785"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2786"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"30000"	"2017"	"No"
"2787"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2788"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MAXIMINO REINALDO CARES RAMIREZ"	"5000"	"2017"	"No"
"2789"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"BERNARDITA MARIA VILLALON DEL FIERRO"	"20000"	"2017"	"No"
"2790"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"CAMILO ANTONIO CAMMAS BRANGIER"	"25000"	"2017"	"No"
"2791"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"IGNACIO ANDRES DIAZMUÑOZ"	"1000"	"2017"	"No"
"2792"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"30000"	"2017"	"No"
"2793"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2794"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"5e+05"	"2017"	"No"
"2795"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"BERNARDITA MARIA VILLALON DEL FIERRO"	"50000"	"2017"	"No"
"2796"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"55000"	"2017"	"No"
"2797"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"MARKO ANDRES RENDICESPINOZA"	"50000"	"2017"	"No"
"2798"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2799"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2800"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2801"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2802"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2803"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2804"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2805"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"50000"	"2017"	"No"
"2806"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"SEBASTIAN ALBERTO FIGUEROA MELO"	"1e+06"	"2017"	"No"
"2807"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"FRANCISCO MALDONADOVALDES"	"50000"	"2017"	"No"
"2808"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"10000"	"2017"	"No"
"2809"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	"JUAN RAMON VIDELA FRUGONE"	"20000"	"2017"	"No"
"2810"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
"2811"	"JOSE ANTONIO KAST RIST"	"INDEPENDIENTE"	NA	"20000"	"2017"	"No"
